business_code,business_name,hierarchy_path,biz_large_name,biz_middle_name,biz_small_name,biz_sub_name,linked_ksic_codes,linked_ksic_names,definition,include_activities,exclude_activities,detail_description,representative_items,activity_terms,synonyms,ksic_version,has_haeseol
272102,"알루미늄 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 알루미늄 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24212,"알루미늄 제련, 정련 및 합금 제조업","알루미늄 원광(보크사이트), 알루미나 또는 괴(덩어리) 및 스크랩 등 을 제련, 정련 및 재생하는 산업활동을 말한다. 알루미늄 합금을 제조 하거나 알루미늄 원광을 처리하여 알루미나를 생산하는 산업활동도 포함한다.",알루미늄 1차 및 2차 제련|알루미늄 1차 및 2차 정련|알루미늄 재생|알루미늄 합금 제조|알루미늄 원광을 제련한 알루미나 (산화알루미늄) 제조,인조커런덤(강옥) 제조,"알루미늄 1차 제련, 정련",알루미늄 1차 및 2차 제련|알루미늄 1차 및 2차 정련|알루미늄 재생|알루미늄 합금|알루미늄 원광을 제련한 알루미나 (산화알루미늄),제조|생산|제련,,KSIC 11차 (2024),True
272103,"연 및 아연 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 연 및 아연 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24213,"연 및 아연 제련, 정련 및 합금 제조업",연(납) 및 아연 광석 또는 괴(덩어리) 및 스크랩을 제련․정련 및 재 생하는 산업활동을 말한다. 이들의 합금을 제조하는 경우도 포함한다.,납(연) 제 1차 제련 및 정련|납(연) 제 2차 제련 및 정련|아연 제 1차 제련 및 정련|아연 제 2차 제련 및 정련,,"연 및 아연 제1차 제련, 정련",납(연) 제 1차 제련 및 정련|납(연) 제 2차 제련 및 정련|아연 제 1차 제련 및 정련|아연 제 2차 제련 및 정련,제조|제련,,KSIC 11차 (2024),True
272200,"기타 비철금속 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 기타 비철금속 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24219,"기타 비철금속 제련, 정련 및 합금 제조업","금, 은, 백금 등의 귀금속, 주석, 니켈, 안티몬, 수은, 망가니즈, 크롬, 텅스텐, 몰리브덴, 마그네사이트, 지르코늄 등의 비철금속 광석 또는 괴(덩어리) 및 스크랩을 처리하여 제련 및 정련하거나 이들의 합금을 제조하는 산업활동을 말한다.","금, 은 등의 귀금속 및 주석의 1|2차 제련 및 정련, 합금 제조|니켈, 안티모니, 수은, 망가니즈 1|몰리브덴, 마그네사이트 1|우라늄 제련 및 정련",,"기타 비철금속 제2차 제련, 정련 및 합금","금, 은 등의 귀금속 및 주석의 1|2차 제련 및 정련, 합금|니켈, 안티모니, 수은, 망가니즈 1|몰리브덴, 마그네사이트 1|우라늄 제련 및 정련",제조|제련,,KSIC 11차 (2024),True
272201,"동 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 동 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24211,"동 제련, 정련 및 합금 제조업","동 광석 또는 괴(덩어리) 및 스크랩 등을 제련, 정련 및 재생하는 산 업활동을 말한다. 동합금 제조활동도 포함한다.",동 1차 및 2차 제련|동 1차 및 2차 정련|동합금 제조,,"동 2차 제련, 정련 및 합금",동 1차 및 2차 제련|동 1차 및 2차 정련|동합금,제조|제련,,KSIC 11차 (2024),True
272202,"알루미늄 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 알루미늄 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24212,"알루미늄 제련, 정련 및 합금 제조업","알루미늄 원광(보크사이트), 알루미나 또는 괴(덩어리) 및 스크랩 등 을 제련, 정련 및 재생하는 산업활동을 말한다. 알루미늄 합금을 제조 하거나 알루미늄 원광을 처리하여 알루미나를 생산하는 산업활동도 포함한다.",알루미늄 1차 및 2차 제련|알루미늄 1차 및 2차 정련|알루미늄 재생|알루미늄 합금 제조|알루미늄 원광을 제련한 알루미나 (산화알루미늄) 제조,인조커런덤(강옥) 제조,"알루미늄 2차 제련, 정련 및 합금",알루미늄 1차 및 2차 제련|알루미늄 1차 및 2차 정련|알루미늄 재생|알루미늄 합금|알루미늄 원광을 제련한 알루미나 (산화알루미늄),제조|생산|제련,,KSIC 11차 (2024),True
272203,"연 및 아연 제련, 정련 및 합금 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 제련, 정련 및 합금 제조업 > 연 및 아연 제련, 정련 및 합금 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 제련, 정련 및 합금 제조업",24213,"연 및 아연 제련, 정련 및 합금 제조업",연(납) 및 아연 광석 또는 괴(덩어리) 및 스크랩을 제련․정련 및 재 생하는 산업활동을 말한다. 이들의 합금을 제조하는 경우도 포함한다.,납(연) 제 1차 제련 및 정련|납(연) 제 2차 제련 및 정련|아연 제 1차 제련 및 정련|아연 제 2차 제련 및 정련,,"연 및 아연 제2차 제련, 정련 및 합금",납(연) 제 1차 제련 및 정련|납(연) 제 2차 제련 및 정련|아연 제 1차 제련 및 정련|아연 제 2차 제련 및 정련,제조|제련,,KSIC 11차 (2024),True
272300,"알루미늄 압연, 압출 및 연신제품 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 압연, 압출 및 연신제품 제조업 > 알루미늄 압연, 압출 및 연신제품 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업",24222,"알루미늄 압연, 압출 및 연신제품 제조업","알루미늄재를 압연, 압출, 인발 및 기타 가공하여 1차 형태의 알루미 늄제품을 생산하는 산업활동을 말한다.",알루미늄 및 알루미늄 합금 반제품 제조,,,알루미늄 및 알루미늄 합금 반제품,제조|생산|가공,,KSIC 11차 (2024),True
272301,"동 압연, 압출 및 연신제품 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 압연, 압출 및 연신제품 제조업 > 동 압연, 압출 및 연신제품 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업",24221,"동 압연, 압출 및 연신제품 제조업",동재를 압연․압출․인발 및 기타 가공하여 1차 형태의 동제품을 생 산하는 산업활동을 말한다.,동 합금 압연제품 및 반제품 제조,,,동 합금 압연제품 및 반제품,제조|가공,,KSIC 11차 (2024),True
272302,"기타 비철금속 압연, 압출 및 연신제품 제조업","제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 비철금속 압연, 압출 및 연신제품 제조업 > 기타 비철금속 압연, 압출 및 연신제품 제조업",제조업,1차 금속 제조업,1차 비철금속 제조업,"비철금속 압연, 압출 및 연신제품 제조업",24229,"기타 비철금속 압연, 압출 및 연신제품 제조업","금, 은, 주석, 니켈, 수은, 망가니즈, 크롬, 텅스텐, 마그네사이트 등 기 타 비철금속을 압연․압출․인발 및 기타 가공하여 1차 형태의 비철 금속 제품을 생산하는 산업활동을 말한다.","판, 시트, 대 및 박 제조|관 및 관 연결구류 제조|봉, 프로파일, 선 제조|주석 관 및 관 연결구류 제조|주석 판, 시트, 대 및 박 제조",,,"판, 시트, 대 및 박|관 및 관 연결구류|봉, 프로파일, 선|주석 관 및 관 연결구류|주석 판, 시트, 대 및 박",제조|생산|가공,,KSIC 11차 (2024),True
272900,기타 1차 비철금속 제조업,제조업 > 1차 금속 제조업 > 1차 비철금속 제조업 > 기타 1차 비철금속 제조업,제조업,1차 금속 제조업,1차 비철금속 제조업,기타 1차 비철금속 제조업,24290,기타 1차 비철금속 제조업,,,,,기타 1차 비철금속,제조,,KSIC 11차 (2024),False
273101,선철 주물 주조업,제조업 > 1차 금속 제조업 > 금속 주조업 > 철강 주조업 > 선철 주물 주조업,제조업,1차 금속 제조업,금속 주조업,철강 주조업,24311,선철 주물 주조업,선철 또는 합금철로 각종 선철(회) 주물 및 가단철 주물을 제조하는 산업활동을 말한다.,가단철 주물 주조|합금철 주물 주조|정밀 선철 주물 주조|정밀 합금철 주물 주조,주철관 및 관 연결구류 제조,,가단철 주물 주조|합금철 주물 주조|정밀 선철 주물 주조|정밀 합금철 주물 주조,제조|주조,,KSIC 11차 (2024),True
273102,강 주물 주조업,제조업 > 1차 금속 제조업 > 금속 주조업 > 철강 주조업 > 강 주물 주조업,제조업,1차 금속 제조업,금속 주조업,철강 주조업,24312,강 주물 주조업,강재 또는 합금강재로 강 주물 및 합금강 주물을 제조하는 산업활동 을 말한다.,강 주물 주조|합금강 주물 주조|정밀 강 주물 주조|정밀 합금강 주물 주조,주철관 및 관연결구류 제조|가단 주철 주물 제조,,강 주물 주조|합금강 주물 주조|정밀 강 주물 주조|정밀 합금강 주물 주조,제조|주조,,KSIC 11차 (2024),True
273200,알루미늄 주물 주조업,제조업 > 1차 금속 제조업 > 금속 주조업 > 비철금속 주조업 > 알루미늄 주물 주조업,제조업,1차 금속 제조업,금속 주조업,비철금속 주조업,24321,알루미늄 주물 주조업,알루미늄 및 그 합금으로 알루미늄 주물을 제조하는 산업활동을 말한다.,알루미늄 주물 주조|알루미늄 합금 주물 주조,,,알루미늄 주물 주조|알루미늄 합금 주물 주조,제조|주조,,KSIC 11차 (2024),True
273201,기타 비철금속 주조업,제조업 > 1차 금속 제조업 > 금속 주조업 > 비철금속 주조업 > 기타 비철금속 주조업,제조업,1차 금속 제조업,금속 주조업,비철금속 주조업,24329,기타 비철금속 주조업,"금, 은, 동, 주석, 니켈, 수은, 망가니즈, 크롬, 텅스텐, 마그네사이트 등의 기타 비철금속 주물을 제조하는 산업활동을 말한다.",동 주물 주조|동합금 주물 주조|기타 비철금속 주조|기타 비철금속 합금 주물 주조,,동주물,동 주물 주조|동합금 주물 주조|기타 비철금속 주조|기타 비철금속 합금 주물 주조,제조|주조,,KSIC 11차 (2024),True
273202,기타 비철금속 주조업,제조업 > 1차 금속 제조업 > 금속 주조업 > 비철금속 주조업 > 기타 비철금속 주조업,제조업,1차 금속 제조업,금속 주조업,비철금속 주조업,24329,기타 비철금속 주조업,"금, 은, 동, 주석, 니켈, 수은, 망가니즈, 크롬, 텅스텐, 마그네사이트 등의 기타 비철금속 주물을 제조하는 산업활동을 말한다.",동 주물 주조|동합금 주물 주조|기타 비철금속 주조|기타 비철금속 합금 주물 주조,,,동 주물 주조|동합금 주물 주조|기타 비철금속 주조|기타 비철금속 합금 주물 주조,제조|주조,,KSIC 11차 (2024),True
281100,"금속 문, 창, 셔터 및 관련제품 제조업","제조업 > 금속 가공제품 제조업; 기계 및 가구 제외 > 구조용 금속제품, 탱크 및 증기발생기 제조업 > 구조용 금속제품 제조업 > 금속 문, 창, 셔터 및 관련제품 제조업",제조업,금속 가공제품 제조업; 기계 및 가구 제외,"구조용 금속제품, 탱크 및 증기발생기 제조업",구조용 금속제품 제조업,25111,"금속 문, 창, 셔터 및 관련제품 제조업",금속제의 문 및 관련 금속제품을 제조하는 산업활동을 말한다.,"금속제 창문 제조|철문 제조|금속 롤링도어(rolling door, 두루마리 문) 제조|금속 스크린도어(screen door) 제조|금속 셔터문(shutter door) 제조|새시문(sash door) 제조|회전문(revolving door) 제조|금속제 수문(철골제 제외) 제조",,,"금속제 창문|철문|금속 롤링도어(rolling door, 두루마리 문)|금속 스크린도어(screen door)|금속 셔터문(shutter door)|새시문(sash door)|회전문(revolving door)|금속제 수문(철골제 제외)",제조,,KSIC 11차 (2024),True
281101,그 외 기타 분류 안된 금속 가공제품 제조업,제조업 > 금속 가공제품 제조업; 기계 및 가구 제외 > 기타 금속 가공제품 제조업 > 그 외 기타 금속 가공제품 제조업 > 그 외 기타 분류 안된 금속 가공제품 제조업,제조업,금속 가공제품 제조업; 기계 및 가구 제외,기타 금속 가공제품 제조업,그 외 기타 금속 가공제품 제조업,25999,그 외 기타 분류 안된 금속 가공제품 제조업,"금속 재료로 장식용 금속제품, 체인(동력전달용 제외), 선박용 프로펠 러 및 그 날, 비전기식 벨, 종 및 유사제품, 바늘, 핀, 버클, 훅(hook), 이동용 또는 설치용 각종 금고 및 관련 장치 등을 제조하는 산업활동 을 말한다.","적재용 금속판 제조|상패, 명패, 감사패 제조|버클 제조|철모 제조|사진틀 제조|화물용 금속 플랫폼(platform) 제조|이동식 사다리 제조|금속제 침 및 바늘 제조|금속제 트로피 제조|금속제 유금, 꺾쇠, 유금이 붙은 프레임 제조|버클용 유금, 아이(eye), 아이렛(eyelet), 구슬과 스팽글 제조|선박 추진기 및 관련 블레이드 제조|금속제 자석 제조|금고실 라이닝(내장재) 제조|금고실 문 제조|현금함 제조|스트롱 박스 제조|안전장치를 갖춘 금속제 수집 상자","귀금속제 경기 또는 예술용 트로피, 메달 제조|재봉기용 바늘 제조|용제 피복 없는 용접봉",,"적재용 금속판|상패, 명패, 감사패|버클|철모|사진틀|화물용 금속 플랫폼(platform)|이동식 사다리|금속제 침 및 바늘|금속제 트로피|금속제 유금, 꺾쇠, 유금이 붙은 프레임|선박 추진기 및 관련 블레이드|금속제 자석|금고실 라이닝(내장재)|금고실 문|현금함",제조|가공|설치,,KSIC 11차 (2024),True
