doc_id,business_code,doc_type,doc_text
314000__example2,314000,example,운송장비용 납(연)축전지 제조
314000__example3,314000,example,운송장비용 니켈 수소 전지 제조
314000__example4,314000,example,운송장비용 이차전지(축전지) 격리판 제조
314000__example5,314000,example,리튬 이온 이차전지 제조
314000__example6,314000,example,리튬 이온 폴리머 전지 제조
314000__example7,314000,example,리튬 폴리머 전지 제조
314000__example8,314000,example,니켈 카드뮴 전지 제조
314000__example9,314000,example,납(연)축전지 제조
314000__example10,314000,example,니켈 수소 전지 제조
314000__example11,314000,example,기타 이차전지용 격리판 제조
314001__name0,314001,name,일차전지 제조업
314001__hier0,314001,hier,제조업 > 전기장비 제조업 > 일차전지 및 이차전지 제조업 > 일차전지 및 이차전지 제조업
314001__example0,314001,example,리튬 전지 제조
314001__example1,314001,example,알칼리 망가니즈 건전지 제조
314001__example2,314001,example,망가니즈 건전지 제조
314001__example3,314001,example,수은 전지 제조
315001__name0,315001,name,일반용 전기 조명장치 제조업
315001__hier0,315001,hier,제조업 > 전기장비 제조업 > 전구 및 조명장치 제조업 > 조명장치 제조업
315001__example0,315001,example,가정용 조명기구 제조
315001__example1,315001,example,사무실용 조명기구 제조
315001__example2,315001,example,가로등 제조
315001__example3,315001,example,스탠드 제조
315001__xref0,315001,xref,전구가 결합되는 각종 용도의 조명장치 제조
315002__name0,315002,name,전시 및 광고용 조명장치 제조업
315002__hier0,315002,hier,제조업 > 전기장비 제조업 > 전구 및 조명장치 제조업 > 조명장치 제조업
315002__example0,315002,example,조명 광고판 제조
315002__example1,315002,example,조명 네임 플레이트 제조
315002__example2,315002,example,장식용 조명판 제조
315002__example3,315002,example,광고용 조명판 제조
315002__example4,315002,example,"네온류(수은, 네온, 아르곤 등) 광고판 제조"
315002__example5,315002,example,크리스마스 장식용 조명 세트 제조
315002__example6,315002,example,표시등 제조
315002__xref0,315002,xref,전구가 결합되는 각종 용도의 조명장치 제조
315002__xref1,315002,xref,광고용 조명장치 제조
315002__xref2,315002,xref,크리스마스 장식용 조명세트 제조
315003__name0,315003,name,전구 및 램프 제조업
315003__hier0,315003,hier,제조업 > 전기장비 제조업 > 전구 및 조명장치 제조업 > 전구 및 램프 제조업
315003__example0,315003,example,백열 전구 제조
315003__example1,315003,example,형광 램프 제조
315003__example2,315003,example,방전 램프 제조
315003__example3,315003,example,살균 램프 제조
315003__example4,315003,example,섬광 전구 제조
315003__example5,315003,example,아크 램프 제조
315003__example6,315003,example,산업용 전구 제조
315003__example7,315003,example,장식용 전구 제조
315003__xref0,315003,xref,사진 섬광 전구 제조
315005__name0,315005,name,기타 조명장치 제조업
315005__hier0,315005,hier,제조업 > 전기장비 제조업 > 전구 및 조명장치 제조업 > 조명장치 제조업
315005__example0,315005,example,휴대용 조명장치 제조
315005__example1,315005,example,램프 등 비전기식 조명장치 제조
315005__xref0,315005,xref,전구가 결합되는 각종 용도의 조명장치 제조
319001__name0,319001,name,운송장비용 조명장치 제조업
319001__hier0,319001,hier,제조업 > 전기장비 제조업 > 전구 및 조명장치 제조업 > 조명장치 제조업
319001__example0,319001,example,운송장비용 조명 기구 제조
319001__example1,319001,example,시각 신호용(운송장비) 기구 제조
319001__example2,319001,example,자전거용 조명장치 제조
319001__xref0,319001,xref,전구가 결합되는 각종 용도의 조명장치 제조
319001__xref1,319001,xref,운송장비용 조명장치 제조
319001__xref2,319001,xref,차량용 조명장치 제조
319002__name0,319002,name,그 외 기타 전기장비 제조업
319002__hier0,319002,hier,제조업 > 전기장비 제조업 > 기타 전기장비 제조업 > 기타 전기장비 제조업
319002__example0,319002,example,미립자 가속기 제조
319002__example1,319002,example,전기식 오존 발생기 제조
319002__example2,319002,example,전기 영동용 기기 제조
319002__example3,319002,example,자외선 조사 기기 제조
319002__example4,319002,example,전자석 제조
319002__example5,319002,example,전기식 용접기 제조
319002__example6,319002,example,"초음파 세척기(실험실용, 치과용 제외) 제조"
319002__example7,319002,example,항공용 엔진 점화장치 및 기타 전기 부품 제조
319002__xref0,319002,xref,전자석 클러치 제조
319002__xref1,319002,xref,전기 이온 정수기 제조
319002__xref2,319002,xref,자동차 이외의 내연기관용 전기장치 제조
319002__xref3,319002,xref,항공용 엔진의 점화장치 및 기타 전기 부품 제조
319003__name0,319003,name,전기 경보 및 신호장치 제조업
319003__hier0,319003,hier,제조업 > 전기장비 제조업 > 기타 전기장비 제조업 > 기타 전기장비 제조업
319003__example0,319003,example,도난 경보기 제조
319003__example1,319003,example,화재 경보기 제조
319003__example2,319003,example,음향 신호장치 제조
319003__example3,319003,example,전기 신호식 호출기기 제조
319003__example4,319003,example,가스 경보기 제조
319003__example5,319003,example,"전기식 벨, 초인종, 버저 제조"
319004__name0,319004,name,전기용 탄소제품 및 절연제품 제조업
319004__hier0,319004,hier,제조업 > 전기장비 제조업 > 기타 전기장비 제조업 > 기타 전기장비 제조업
319004__example0,319004,example,전기 절연장비 제조
319004__example1,319004,example,램프용 탄소제품 제조
319004__example2,319004,example,전기용 탄소 브러시(brush) 제조
319004__example3,319004,example,조립된 애자 제조
319004__example4,319004,example,절연체 및 절연 부착물 제조
319004__example5,319004,example,절연재료가 결합된 전선용 도관 및 그 연결구류 제조
319004__xref0,319004,xref,전기용 탄소 또는 흑연제품 제조
319005__name0,319005,name,교통 신호장치 제조업
319005__hier0,319005,hier,제조업 > 전기장비 제조업 > 기타 전기장비 제조업 > 기타 전기장비 제조업
319005__example0,319005,example,교통 음향 신호장치 제조
319005__example1,319005,example,교통 시각 신호장치 제조
319005__example2,319005,example,교통 통제용 전기장치 제조
319005__xref0,319005,xref,교통 신호장치 제조
319005__xref1,319005,xref,교통신호장치 제조
321000__name0,321000,name,기타 반도체 소자 제조업
321000__hier0,321000,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 반도체 제조업 > 다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
321000__example0,321000,example,수정 진동자 제조
321000__example1,321000,example,장착된 압전기 결정 소자 제조
321000__example2,321000,example,광전도 셀 제조
321000__example3,321000,example,"다이리스터, 다이액과 트라이액 제조"
321000__example4,321000,example,저마늄 다이오드 제조
321000__example5,321000,example,실리콘 트랜지스터 제조
321000__example6,321000,example,"광전지, 태양전지 제조"
321000__xref0,321000,xref,기타 다이오드 제조업
321001__name0,321001,name,그 외 기타 전자 부품 제조업
321001__hier0,321001,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 전자 부품 제조업 > 기타 전자 부품 제조업"
321001__example0,321001,example,영상변화관 제조
321001__example1,321001,example,마이크로 웨이브관 제조
321001__example2,321001,example,영상증강관 제조
321001__example3,321001,example,송신기용 열전자관 제조
321001__example4,321001,example,광전관 제조
321001__example5,321001,example,텔레비전용 촬상관 제조
321001__example6,321001,example,수신관 제조
321001__example7,321001,example,텔레비전용 음극선관 제조
321001__example8,321001,example,증폭관 제조
321001__example9,321001,example,방전관 제조
321001__example10,321001,example,디플렉션 코일 제조
321001__example11,321001,example,섀도마스크 제조
321001__example12,321001,example,전자총 제조
321001__example13,321001,example,리드프레임 제조
321001__example14,321001,example,전자 접속자 제조
321001__example15,321001,example,인쇄회로 사진원판(포토 마스크) 제조
321001__example16,321001,example,사운드 카드 제조
321001__example17,321001,example,비디오 카드(비디오 어댑터) 제조
321001__example18,321001,example,네트워크 카드(랜카드) 제조
321001__example19,321001,example,모뎀 제조
321001__example20,321001,example,컴퓨터용 모뎀 제조
321001__xref0,321001,xref,전자관 제조
321001__xref1,321001,xref,전자시계용 전자 부품 제조
321001__xref2,321001,xref,전자기기용 전자 접속장치 제조
321002__name0,321002,name,메모리용 전자집적회로 제조업
321002__hier0,321002,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 반도체 제조업 > 전자집적회로 제조업"
321002__example0,321002,example,"휘발성 메모리용 전자집적회로(DRAM, SRAM, VRAM 등) 제조"
321002__xref0,321002,xref,전자 초소형 집적회로 제조
321003__name0,321003,name,비메모리용 및 기타 전자집적회로 제조업
321003__hier0,321003,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 반도체 제조업 > 전자집적회로 제조업"
321003__example0,321003,example,"모노리식 바이폴라 IC, 모스 비메모리용 IC 제조"
321003__example1,321003,example,아날로그 및 혼성 전자집적회로 제조
321003__xref0,321003,xref,모노리식 바이폴라 전자집적회로 제조
321003__xref1,321003,xref,모노리식 모스 비메모리용 전자집적회로 제조
321003__xref2,321003,xref,전자 초소형 집적회로 제조
321004__name0,321004,name,발광 다이오드 제조업
321004__hier0,321004,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 반도체 제조업 > 다이오드, 트랜지스터 및 유사 반도체 소자 제조업"
321004__example0,321004,example,발광 다이오드(LED) 제조업
321004__example1,321004,example,유기 발광 다이오드(OLED) 제조업
321005__name0,321005,name,액정 표시장치 제조업
321005__hier0,321005,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 전자 부품 제조업 > 표시장치 제조업"
321005__example0,321005,example,TV용 LCD 제조
321005__example1,321005,example,컴퓨터용 LCD 제조
321005__example2,321005,example,휴대 전자기기용 LCD 제조
321005__xref0,321005,xref,표시장치(디스플레이) 모듈 및 부분품 제조
321005__xref1,321005,xref,전자시계용 전자 부품 제조
321005__xref2,321005,xref,액정 디스플레이 제조
321006__name0,321006,name,유기 발광 표시장치 제조업
321006__hier0,321006,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 전자 부품 제조업 > 표시장치 제조업"
321006__example0,321006,example,OLED 표시장치 제조
321006__xref0,321006,xref,표시장치(디스플레이) 모듈 및 부분품 제조
321006__xref1,321006,xref,전자시계용 전자 부품 제조
321007__name0,321007,name,기타 표시장치 제조업
321007__hier0,321007,hier,"제조업 > 전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 > 전자 부품 제조업 > 표시장치 제조업"
